review_id,place_id,user_id,rating_individual,review_text,time
1251,291,Art Science Wonder,5,One of the most amazing museums I've ever been to! The plants alone in the cafe are worth a visit. Make sure to eat their carrot cake there and take notice of the museum pot exhibiting an exotic spotted cat 🐈 as a pet. The textiles obviously are out of this world and the level of fine detail will make you question if truly done by hand!,5 months ago
1252,291,Raul Cuellar,5,"A not miss museum in Miraflores, Peru. Beautiful exhibit of first class textiles made by the pre columbian civilization of Peru. Expertly curated and presented items tell a story of the creativity and skill of ancient Peruvian civilizations",a year ago
1253,291,Ronan Bloom,5,"Brilliant museum about 30/35 soles I believe? Really well displayed outlining various cultures across all of peru particularly the North and southern coasts. From nazca to paracas...some incredible finds dating back to 15,000 years. Staff were very welcoming. Museum wasn't particularly busy either which surprised me as it is an incredible museum.",4 months ago
1254,291,Ryan Jennens,5,This museum is fabulous! It was very informative and had a fun flow to the way you walk. It was slow when I went so I had all the rooms to myself. The only criticism I have is that I wish the individual pieces had more detail/info available. Definitely worth visiting!,2 years ago
1255,292,Alex Gomez,3,Nice park. Museum was closed tho.,3 months ago
1256,292,Felipe Anguita,2,"Beautiful place. But they didn't have a guide temporarily, so we couldn't visit the interior of the museum. Basically, it was a walk on a park.",9 months ago
1257,292,Harshit Sharma,5,It was an incredible experience visiting this hotel. I am mesmerized by their hospitality and service they bring for the visitors. I would recommend this place to everyone. Thank you.,2 years ago
1258,292,Mastan Basith,5,"It's amazing to spend time in this museum it was a great place to visit once in a lifetime, an loved it.",2 years ago
1259,292,Ankit Singh,5,It shows you the entire history of Mariscal Andrés Avelino Cáceres. Go and visit that is awesome place.,2 years ago
1260,293,Abraham Videos,4,It has a good collection of one of the best animes and has won a record guiness twice. It is just a room in the third floor. It was exciting if you a fan of Saint Saiya of course.,8 years ago
1261,293,Jim Roberth,5,"If you are in Lima and you're a Saint Seiya follower, this place is a must to visit, very kind and nice  people will guide you, I will be back there.",7 years ago
1262,293,J. Andres Alves,4,"Free museum dedicated to the largest saint Seiya collection in the world according to the Guinness world records.
Lots of toys and memorabilia.
Very interesting",2 years ago
1263,293,Gustavo Santiago,5,Very legal,6 months ago
1264,293,AB White Pte Ltd Singapore,5,Historical atitude which explain many more about city,6 years ago
1265,294,César Terrones,4,Beautiful mini things and miniatures of vehicles and buildings. Recommended for children.,6 years ago
1266,294,Marco Antonio Pazo Medina,5,"A museum with scale replicas of Star Wars tanks, planes, ships, cars, and spaceships. Great fun if you're a history buff.
Upon review, I discovered there are more than 1,500 replicas in total. Each one was assembled by the museum owner, making it the largest collection in Peru, and I believe the world. I hope he continues to add more. Highly recommended.",7 years ago
1267,294,Diego Martinez L.,5,"The great work done to show us the scales of planes, tanks, and ships is simply admirable, and the Star Wars display is incredibly cool. If you're in the area, I highly recommend a stroll here.",8 years ago
1268,294,Renadri Garle,5,"Very nice, you find many vehicles, the vast majority are aerial but all are to scale, the place is quiet and not many people go there.",7 years ago
1269,294,Sofi T. (PETTI),3,"The scale samples were great and there are plenty of examples, but the layout was visually poor, and the heat was unbearable.",8 years ago
1270,295,Uri Wolkowski,5,"Wonderful museum for anyone zoology and paleontology! Not too big but packed with the remains of giants: Livyatan, Perucetus, baleen whales, extinct turtles and the giant caiman Purussaurus. Furthermore, a neat and varied ecological garden and geology hall are exhibited outside of the main building, as are two complete whale skeletons (Sperm and Bryde's whales). Had a great time!",2 months ago
1271,295,guy s,5,"Nice place to come and visit, really interesting, it could be great if they will put an explanation in English also 🙏🏻",a month ago
1272,295,Diego Rios,5,"Great museum with lots of information about prehistoric animals that lived in this side of the globe. Good collection of insects, fossils, stones, and taxidermy. Definitely recommend this museum!",a month ago
1273,295,rocio tamez,4,"Nice old museum... it's not modern at all, but it is part of its charm. We visited it in an hour and a half. They have a cool section on prehistoric animals and another of reptiles... very neat. The only NEGATIVE aspect is that there is no staff in the exhibition rooms so kids were screaming and parents were like if that was OK... no bueno! But other than that it was a cool visit, and cheap 10 soles, yay!!",6 months ago
1274,295,bratwurstfan,4,"Great Experience for a very small price of 10 S. The exhibition of animals from prehistoric area is worth it to see. There are loads of different information to learn about from. Also the minerals section was neat! Some rooms definitely need an update to fit these current times and to not look so used anymore. The outside garden is very beautiful, quiet with lots of birds and it's well maintained. Unfortunately the majority of information provided is held in Spanish only. Great place for kids with things to discover!  Keep an eye for the opening hours, it closes early.",2 years ago
1275,296,Ice White,5,I randomly discovered this while going to a restaurant I had mapped in advance. This was a very pleasant surprise. An extremely clean and well kept peaceful place with much to see.,6 months ago
1276,296,John Enright,5,"The free museum is on the second floor. It opens at 10:00 am. (Both these facts were hard to find.) This place is bustling with workshops, classes, and businesses….so much, they had to build a 10-story office tower.",a year ago
1277,296,Louis Stott,5,"It was free the day we went. It was not a large museum but it was very good although, and I guess to be expected, was only in Japanese and Spanish. Still interesting for this English only person.",5 months ago
1278,296,Luis Peter Gordillo Guerrero,5,"This cultural center represents the fusion between Peruvian and Japanese culture. This one of the best places to know more about Japanese culture in Peru. Moreover, this place is where is celebrating the Premio Nacional 5S Kaizen.",a year ago
1279,296,Pete W,5,"Friendly staff, but be aware that the museum and the garden closes at 6pm on the weekdays, on the weekends the museum closes very early, the only thing open until 9pm are two restaurants, the dance center, and a small art gallery, so go before 6pm",a year ago
1280,297,Purba Dutta,4,"The Larco Museum in Lima is one of Peru’s finest museums and a must-visit for anyone interested in history and culture. Housed in an 18th-century colonial mansion, it features an outstanding collection of pre-Columbian art, including ceramics, textiles, metalwork, and jewelry from ancient civilizations like the Moche, Nazca, and Inca.

One of its highlights is the world-famous gallery of erotic pottery, which is both fascinating and unique. The museum also offers beautifully curated exhibits with clear explanations in multiple languages, making it easy to understand Peru’s rich cultural heritage. The gardens and café add to the experience, creating a relaxing atmosphere after exploring the galleries.

Perfect for culture lovers, history buffs, and anyone wanting a deeper understanding of Peru before (or after) visiting its archaeological sites.",4 weeks ago
1281,297,Catarina,5,"This museum isn't very big but it has amazing pieces. I would really recommend a guided tour which is offered at an extra 10 soles - it really does a much better job of explaining what we are looking at. Very interesting pieces divided in 3 areas: the main museum (perhaps 5-6 rooms), the erotic gallery, and visible storage. The surroundings are also very nice and there is a great fancy restaurant too. A big tip would be to come early: we got there at 10-ish and had a tour just for both of us; by the time we were going out there were lines for tickets and the museum was very crowded.",2 months ago
1282,297,Marilyn Flores,5,"Lovely place amazing collection of Indigenous artifacts, beautiful displays, and the garden, just stunning small but packed full of wonderful art. It also has a large erotic art section, very Peruvian cultural art, but best to keep the kiddos out of that section. Very nice!",a month ago
1283,297,Johan Björefeldt,4,"Beautiful museum of artifacts from ancient Peruvian civilizations, including ceramics, textiles, and metalwork. The exhibits are nicely curated, and the collection is huge, but for an entry fee of 50 soles I would've expected a bit more variety and some other content than just constant display cases with accompanying text. Very interesting, but after a while it gets a little boring.

Beside the main museum there's a separate exhibit for ""erotic"" artifacts, mainly pottery portraying sexually explicit scenes. It's included in the main ticket price. There's also a souvenir shop and a restaurant on site.

There are explanatory texts in several languages for all exhibits, so English speakers for example can easily follow along. There's also an audio guide available, but this we didn't try. We spent approximately two hours walking through the museum, stopping briefly at most exhibits.",2 months ago
